State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,lat,long
ABIA,ISIALA NGWA SOUTH,OVUOKWU,01-07-09-009,ISIEKENTA - CENTRAL SCHOOL,201,1210,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,7,173,20,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3109/ward/17602/pu/1293/1293-1677517273.pdf,5.4114338,7.4165053
ABIA,ISIALA NGWA SOUTH,OKPORO AHABA,01-07-10-001,UMUHIE - CENTRAL SCHOOL,104,750,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,4,81,13,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3109/ward/17603/pu/1295/1295-1677509932.pdf,5.4197864,7.4299228
ABIA,ISIALA NGWA SOUTH,OKPORO AHABA,01-07-10-004,NTIGHAUZOR - COMM. SCH.,146,1054,TRUE,-1,TRUE,TRUE,FALSE,FALSE,UNKNOWN,22,406,6,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3109/ward/17603/pu/1298/1298-1677512098.pdf,5.2508437,7.3894772
ABIA,ISIALA NGWA SOUTH,OKPORO AHABA,01-07-10-005,MBA - COMM. SCH.,172,1087,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,9,68,30,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3109/ward/17603/pu/1299/1299-1677516260.pdf,5.356757,7.4106007
ABIA,ISIALA NGWA SOUTH,OKPORO AHABA,01-07-10-007,UMUAJUJU - HEALTH CENTRE,22,353,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,0,13,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3109/ward/17603/pu/1301/1301-1677517398.pdf,5.2777597,7.3623419
ABIA,ISIALA NGWA SOUTH,OKPORO AHABA,01-07-10-008,UMUOSI - VILLAGE HALL,179,721,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,9,116,24,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3109/ward/17603/pu/1302/1302-1677517759.pdf,5.267468,7.382529
ABIA,ISIALA NGWA SOUTH,OKPORO AHABA,01-07-10-009,OKPUHIE - CENTRAL SCH.,84,750,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,10,60,12,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3109/ward/17603/pu/1303/1303-1677518470.pdf,5.4114338,7.4165053
ABIA,ISIALA NGWA SOUTH,OKPORO AHABA,01-07-10-010,UMUAKUMA - CENTRAL SCH.,231,688,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,7,190,12,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3109/ward/17603/pu/1304/1304-1677513280.pdf,5.4114338,7.4165053
ABIA,ISIALA NGWA SOUTH,OKPORO AHABA,01-07-10-011,UMUENERE - VILLAGE HALL,60,261,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,3,36,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3109/ward/17603/pu/1305/1305-1677519240.pdf,5.2726388,7.3225139
ABIA,ISUIKWUATO,IMENYI,01-08-01-003,AHABA COMMUNITY SCHOOL - AMIYI,122,540,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,118,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1302/result_162616_1677519235_thumb.jpg,5.7170227,7.5626411
ABIA,ISUIKWUATO,IMENYI,01-08-01-004,AHABA EHUMA SQUARE - EHUMA,187,841,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,4,181,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1303/result_162617_1677519358_thumb.jpg,5.7215816,7.552828
ABIA,ISUIKWUATO,IMENYI,01-08-01-005,AMAHIA TOWN HALL - AMAOGUDU,186,811,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,4,154,10,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1304/result_162618_1677519524_thumb.jpg,5.7229084,7.5607557
ABIA,ISUIKWUATO,IMENYI,01-08-01-006,IHENZU VILLAGE SQUARE - IHENZU,202,663,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,13,159,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1305/result_162619_1677519716_thumb.jpg,5.7215816,7.552828
ABIA,ISUIKWUATO,IMENYI,01-08-01-009,OBIOHA IHENZU VILLAGE SQUARE - IHENZU,58,260,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,3,51,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1308/result_162622_1677520085_thumb.jpg,5.7215816,7.552828
ABIA,ISUIKWUATO,EZERE,01-08-02-001,EZERE CENTRAL SCHOOL - EZERE,174,528,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,14,144,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1310/result_162627_1677584633_thumb.jpg,5.7257812,7.5058937
ABIA,ISUIKWUATO,EZERE,01-08-02-002,OZARA CENTRAL SCHOOL -OZARA,154,451,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,6,135,5,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1311/result_162628_1677584964_thumb.jpg,5.7873957,7.5278409
ABIA,ISUIKWUATO,EZERE,01-08-02-004,UMUAKWUA COMMUNITY SCHOOL - OZARA,147,452,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,2,140,0,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1313/result_162630_1677585594_thumb.jpg,5.7394621,7.4981619
ABIA,ISUIKWUATO,EZERE,01-08-02-005,OZARA RAILWAY STATION - OZARA,60,267,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,5,51,1,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1314/result_162631_1677586352_thumb.jpg,5.7918376,7.5317475
ABIA,ISUIKWUATO,EZERE,01-08-02-006,OVIM COMMUNITY SCHOOL - UMUDINJA,60,387,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,54,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1315/result_162632_1677586964_thumb.jpg,5.7307349,7.4823689
ABIA,ISUIKWUATO,EZERE,01-08-02-007,AMUNE VILLAGE SQUARE - AMUNE,162,494,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,8,142,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1316/result_162633_1677587522_thumb.jpg,5.7498108,7.537533
ABIA,ISUIKWUATO,EZERE,01-08-02-008,ORUA SQUARE - AMUNE,86,347,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,3,81,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1317/result_162634_1677587853_thumb.jpg,5.8225266,7.3940761
ABIA,ISUIKWUATO,EZERE,01-08-02-010,SPENCE PRI. SCH. - OBAYI,189,791,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,8,170,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1319/result_162636_1677595961_thumb.jpg,5.7433579,7.4218275
ABIA,ISUIKWUATO,EZERE,01-08-02-013,OVIM COMMUNITY SCHOOL OHOROHO - OHOROHO,129,473,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,7,114,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1322/result_162639_1677597157_thumb.jpg,5.7232555,7.4667754
ABIA,ISUIKWUATO,EZERE,01-08-02-014,OVIM COMMUNITY SCHOOL - OHOROHO,89,326,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,6,72,4,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1323/result_162640_1677598037_thumb.jpg,5.7394621,7.4981619
ABIA,ISUIKWUATO,ISIALA AMAWU,01-08-03-001,ORIE MARKET SQAURE - UMUASUA,272,793,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,7,232,20,4,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1327/result_162645_1677515441_thumb.jpg,6.3088938,7.654811
ABIA,ISUIKWUATO,ISIALA AMAWU,01-08-03-003,NKWO MARKET SQUARE - AMABA,229,981,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,9,204,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1329/result_162647_1677515536_thumb.jpg,5.717818,7.4699313
ABIA,ISUIKWUATO,ISIALA AMAWU,01-08-03-010,ISIYI VILLAGE SQUARE/ISIYI,31,116,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,25,4,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1336/result_162654_1677527356_thumb.jpg,5.8069731,7.4814163
ABIA,ISUIKWUATO,ISU AMAWU,01-08-04-001,AMAUTU VILLAGE HALL / UMUAMA,228,742,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,3,204,2,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1337/result_162656_1677497370_thumb.jpg,5.734185,7.4489531
ABIA,ISUIKWUATO,ISU AMAWU,01-08-04-002,OKPOKO TOWN HALL / OBODO,174,536,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,154,8,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1338/result_162657_1677498506_thumb.jpg,5.5161415,7.5057006
ABIA,ISUIKWUATO,ISU AMAWU,01-08-04-003,ELUAMA SECONDARY SCHOOL / EKEBE,144,570,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,114,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1339/result_162658_1677497891_thumb.jpg,5.7455342,7.4563393
ABIA,ISUIKWUATO,ISU AMAWU,01-08-04-004,ELUAMA CENTRAL SCHOOL / AMAOBAJA I,137,518,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,112,11,4,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1340/result_162659_1677503090_thumb.jpg,5.7455342,7.4563393
ABIA,ISUIKWUATO,ISU AMAWU,01-08-04-005,"UGWUOKWO VILLAGE HALL, EKEREAJA / AMAMOBAJA  II",214,736,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,184,4,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1341/result_162660_1677501430_thumb.jpg,5.1086885,7.4275791
ABIA,ISUIKWUATO,ISU AMAWU,01-08-04-006,CENTRAL SCHOOL UMUOBIALA / UMUANAMA,52,412,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,44,2,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1342/result_162661_1677498355_thumb.jpg,5.7307349,7.4823689
ABIA,ISUIKWUATO,ISU AMAWU,01-08-04-007,UMUAGBAI VILLAGE HALL / UMUEREM,140,460,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,127,7,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1343/result_162662_1677503183_thumb.jpg,5.3272496,7.4148198
ABIA,ISUIKWUATO,ISU AMAWU,01-08-04-010,AMAISE VILLAGE HALL / AMAISE,112,365,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,8,76,8,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1346/result_162665_1677497632_thumb.jpg,5.1086885,7.4275791
ABIA,ISUIKWUATO,ISU AMAWU,01-08-04-011,OBINOHIA VILLAGE SQUARE / OBINOHIA I,88,356,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,79,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1347/result_162666_1677503393_thumb.jpg,5.5414537,7.4399684
ABIA,ISUIKWUATO,ISU AMAWU,01-08-04-013,UMUOKOGBUO TOWN HALL /  UMUOKOGBUO  I,194,618,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,2,184,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1349/result_162668_1677498747_thumb.jpg,5.734532,7.4810365
ABIA,ISUIKWUATO,ISU AMAWU,01-08-04-015,ULONNA NORTH FARM SETTLEMENT / ULONNA N NORTH,42,131,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,33,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1351/result_162670_1677502594_thumb.jpg,5.5249526,7.4922407
ABIA,ISUIKWUATO,ISU AMAWU,01-08-04-016,ULONNA NORTH FARM SETTLEMENT / ULONNA NORTH  II,56,187,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,51,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1352/result_162671_1677503999_thumb.jpg,5.9855971,7.4013852
ABIA,ISUIKWUATO,ISU AMAWU,01-08-04-018,OBIOHIA AMAUTU VILLAGE SQUARE / OBIOHIA,28,144,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,27,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1354/result_162673_1677503846_thumb.jpg,5.5414537,7.4399684
ABIA,ISUIKWUATO,ISU AMAWU,01-08-04-019,UMUOGWUGWU HALL / UMUOGWUGWU,60,225,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,49,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1355/result_162674_1677503648_thumb.jpg,5.734185,7.4489531
ABIA,ISUIKWUATO,OGUNDUASA,01-08-05-001,ACHA SECONDARY SCHOOL - ACHA,115,572,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,3,104,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1356/result_162675_1677495770_thumb.jpg,5.8331819,7.517341
ABIA,ISUIKWUATO,OGUNDUASA,01-08-05-002,AMORJI MARKET SQUARE - ACHA,177,1001,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,6,163,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1357/result_162676_1677497270_thumb.jpg,6.5184627,7.5241019
ABIA,ISUIKWUATO,OGUNDUASA,01-08-05-003,NKPOROGWU CENTRAL SCHOOL - ACHA,155,802,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,185,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1358/result_162677_1677502277_thumb.jpg,5.8254841,7.5144282
ABIA,ISUIKWUATO,OGUNDUASA,01-08-05-004,CENTRAL SCHOOL NUNYA - NUNYA,212,761,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,185,9,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1359/result_162678_1677502678_thumb.jpg,5.6963749,7.4181949
ABIA,ISUIKWUATO,OGUNDUASA,01-08-05-005,OGUDUASA,217,628,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,202,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1360/result_162679_1677501982_thumb.jpg,5.8069731,7.4814163
ABIA,ISUIKWUATO,OGUNDUASA,01-08-05-006,AMAIYI VILLAGE HALL - AMAOKWU,227,759,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,4,204,7,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1361/result_162680_1677501798_thumb.jpg,5.253893,7.416961
ABIA,ISUIKWUATO,OGUNDUASA,01-08-05-007,AMAOKWU VILLAGE HALL - AMAOKWU,132,563,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,16,101,3,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1362/result_162681_1677501413_thumb.jpg,5.5067388,7.2458693
ABIA,ISUIKWUATO,OGUNDUASA,01-08-05-008,EKE UWAMA MARKET SQUARE - AMAIBO,121,515,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,9,104,0,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1363/result_162682_1677501093_thumb.jpg,5.717818,7.4699313
ABIA,ISUIKWUATO,OGUNDUASA,01-08-05-009,MGBELU - AMA MARKET SQUARE - AMAIBO,96,366,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,6,89,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1364/result_162683_1677500755_thumb.jpg,5.717818,7.4699313
ABIA,ISUIKWUATO,OGUNDUASA,01-08-05-011,UMUIGWE VILLAGE HALL - AMIYI OBINOHIA,147,531,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,3,135,6,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1366/result_162685_1677498651_thumb.jpg,5.274778,7.4579671
ABIA,ISUIKWUATO,OGUNDUASA,01-08-05-012,UMUEJI UMAHIA SQUARE - AMIYI OBINOHIA,136,589,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,2,124,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1367/result_162686_1677498530_thumb.jpg,5.8225266,7.3940761
ABIA,ISUIKWUATO,UMUNNEKWU,01-08-06-002,OHAUKABI VILLAGE HALL - MGBELU UMUNNEKWU,197,673,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,7,176,5,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3110/ward/17609/pu/1377/1377-1677529048.pdf,5.2034119,7.4931499
ABIA,ISUIKWUATO,UMUNNEKWU,01-08-06-004,UGWUNTA VILAGE HALL - DO - DO,109,325,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,93,7,2,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3110/ward/17609/pu/1379/1379-1677529384.pdf,5.3272496,7.4148198
ABIA,ISUIKWUATO,UMUNNEKWU,01-08-06-005,EZIAMA VILLAGE HALL - AGBO UMUNNEKWU,144,437,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,113,19,3,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3110/ward/17609/pu/1380/1380-1677529532.pdf,5.3299713,7.3547853
ABIA,ISUIKWUATO,UMUNNEKWU,01-08-06-006,UMURA VILLAGE HALL - DO-,82,316,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,5,56,19,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3110/ward/17609/pu/1381/1381-1677529727.pdf,5.3272496,7.4148198
ABIA,ISUIKWUATO,UMUNNEKWU,01-08-06-007,UMUIHU VILLAGE HALL - DO -,107,350,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,95,5,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3110/ward/17609/pu/1382/1382-1677529865.pdf,5.3369426,7.4047852
ABIA,ISUIKWUATO,UMUNNEKWU,01-08-06-009,AMAWO VILLAGE SQUARE - MGBELU    UMUNNEKWU,138,396,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,4,119,4,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3110/ward/17609/pu/1384/1384-1677530084.pdf,5.7810293,7.4651828
ABIA,ISUIKWUATO,UMUNNEKWU,01-08-06-010,AMANKWO VILLAGE SQUARE - AGBO UMUNNEKWU,112,340,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,3,94,6,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3110/ward/17609/pu/1385/1385-1677530230.pdf,5.7810293,7.4651828
ABIA,ISUIKWUATO,ACHARA / MGBUGWU,01-08-07-005,AHUEBELE VILLAGE SQUARE - MBAUGWU,155,657,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/07/pu/005/005-1677371909.pdf,5.5414537,7.4399684
ABIA,ISUIKWUATO,ACHARA / MGBUGWU,01-08-07-006,AMAUGWURU VILLAGE SQUARE - MBAUGWU,120,690,TRUE,-1,FALSE,FALSE,TRUE,FALSE,UNKNOWN,3,61,50,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3110/ward/17610/pu/1391/1391-1677695179.pdf,5.8415002,7.4348704
ABIA,ISUIKWUATO,ACHARA / MGBUGWU,01-08-07-007,NGODO MARKET SQUARE - MBAUGWU,154,694,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,129,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3110/ward/17610/pu/1392/1392-1677518038.pdf,5.4653909,7.5013844
ABIA,ISUIKWUATO,ACHARA / MGBUGWU,01-08-07-008,ONUZO MARKET SQUARE - ACHARA,66,445,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,0,91,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3110/ward/17610/pu/1393/1393-1677517666.pdf,5.717818,7.4699313
ABIA,ISUIKWUATO,IKEAGHA I,01-08-08-002,ONUAKU VI LLAGE SQUARE - ONUAKU,106,1164,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,103,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3110/ward/17611/pu/1399/1399-1677580795.pdf,5.5414537,7.4399684
ABIA,ISUIKWUATO,IKEAGHA I,01-08-08-008,AMAEHUMA VILLAGE SQUARE - NDUNDU,93,527,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,91,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/08/pu/008/008-1677376015.pdf,5.5414537,7.4399684
ABIA,ISUIKWUATO,IKEAGHA I,01-08-08-009,IKPAOKORO VILLAGE SQUARE - IKPAOKORO,158,668,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,0,145,0,2,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3110/ward/17611/pu/1406/1406-1677517272.pdf,5.8225266,7.3940761
ABIA,ISUIKWUATO,IKEAGHA II,01-08-09-003,AGBONGU VILLAGE SQUARE - ISUNABO,141,676,TRUE,-1,FALSE,FALSE,TRUE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3110/ward/17612/pu/1409/1409-1677497390.pdf,5.8295037,7.4192181
ABIA,ISUIKWUATO,IKEAGHA II,01-08-09-004,INYIMA VILLAGE SQUARE - NVURUNVU,110,536,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,3,87,14,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3110/ward/17612/pu/1410/1410-1677516433.pdf,5.5414537,7.4399684
ABIA,ISUIKWUATO,IKEAGHA II,01-08-09-005,UKWUNWANGWU VILLAGE SQUARE - ISUNABO,120,1335,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,106,2,3,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3110/ward/17612/pu/1411/1411-1677516554.pdf,5.8261796,7.4379922
ABIA,ISUIKWUATO,IKEAGHA II,01-08-09-006,NUVURUNVU VILLAGE SQUARE - NUVURUNVU,134,738,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,129,4,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3110/ward/17612/pu/1412/1412-1677516729.pdf,5.8295037,7.4192181
ABIA,ISUIKWUATO,IKEAGHA II,01-08-09-007,UMUMARA VILLAGE SQUARE -  NVURUNVU,126,626,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,4,109,6,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3110/ward/17612/pu/1413/1413-1677516925.pdf,5.8225266,7.3940761
ABIA,ISUIKWUATO,IKEAGHA II,01-08-09-008,NNEZU / OWERRE / IHENKWO VILLAGE SQUARE - ISUNABO,172,765,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/09/pu/008/008-1677377088.pdf,5.8144524,7.4334568
ABIA,ISUIKWUATO,IKEAGHA II,01-08-09-009,UZOEKE VILLAGE SQUARE -  AGBONGU ISUNABO,51,444,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,0,49,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3110/ward/17612/pu/1415/1415-1677517367.pdf,5.8179821,7.4382433
ABIA,ISUIKWUATO,UMUANYI / ABSU,01-08-10-002,HOPE VILLE  REHABILITATION CENTRE - UTURU,113,820,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,100,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1411/result_162743_1677658371_thumb.jpg,43.6565705,-79.3900559
ABIA,ISUIKWUATO,UMUANYI / ABSU,01-08-10-004,ROTARY BUS STOP - UTURU,39,619,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,0,39,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/10/pu/004/004-1677377750.pdf,5.8281375,7.3953116
ABIA,ISUIKWUATO,UMUANYI / ABSU,01-08-10-005,OBIAGU VILLAGE SQUARE - OBIAGU,125,851,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,117,1,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1414/result_162746_1677587059_thumb.jpg,5.82904,7.4162804
ABIA,OBINGWA,ABAYI  I,01-09-01-002,UMUORUKWU - UMUORUKWU SQUARE,121,761,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,2,109,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1417/result_162764_1677516417_thumb.jpg,5.1844965,7.3868324
ABIA,OBINGWA,ABAYI  I,01-09-01-003,ABAYI OWUAHIA - ABAYI OWUAHIA,130,686,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,2,86,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1418/result_162765_1677516551_thumb.jpg,5.1,7.433333
ABIA,OBINGWA,ABAYI  I,01-09-01-004,ABAYI OHANZE  VILLAGE  SQUARE,117,702,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,90,8,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1419/result_162766_1677516634_thumb.jpg,5.1086885,7.4275791
